Audi;A3;2.0 TDI 184 Quattro S tronic 6 Ambition Luxe ;3p.;10;40 320 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.7; 225/45 R17 91YPneu; 225/45 R17 91YTarif de pneu; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1395;1955; 365 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.8 s;5,6;4,3;4,8;129; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;2.0 TDI 184 Quattro S tronic 6 S Line ;3p.;10;38 120 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.7; 225/40 R18 Yacheter des pneus; 225/40 R18 YComparer les pneus; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1395;1955; 365 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.8 s;5,6;4,3;4,8;129; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;2.0 TDI 184 Quattro S tronic 6 Ambition ;3p.;10;35 620 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.7; 225/45 R17 91YTarifs de Fastgom; 225/45 R17 91YTarif de pneu; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1395;1955; 365 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.8 s;5,6;4,3;4,8;129; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;2.0 TDI 184 Quattro S tronic 6 Ambiente ;3p.;10;35 620 €;Diesel;4 cylindres en Ligne;16S; 1968 cm3; 10 cv;184;135; 320 Nm à 1750 tr/min; 4roues permanent;Boîte séquentielle;Manuelle;6 vitesses; 10.7; 205/55 R16 91WJantes; 205/55 R16 91WJantes; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1395;1955; 365 dm3 / 0 dm3; 1800 kg; 230 km/h; 6.8 s;5,6;4,3;4,8;129; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;1.4 TFSI 140 S tronic 7 Ambition Luxe ;3p.;7;34 770 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte séquentielle;Manuelle;7 vitesses; 10.7; 225/45 R17 91YComparer les pneus; 225/45 R17 91YComparer les pneus; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1205;1765; 365 dm3 / 0 dm3; 1500 kg; 213 km/h; 8.3 s;5,8;4,1;4,7;110; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;1.4 TFSI 140 S tronic 7 S Line ;3p.;7;32 570 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte séquentielle;Manuelle;7 vitesses; 10.7; 225/40 R18 YCommander ces pneus; 225/40 R18 YPneu; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1205;1765; 365 dm3 / 0 dm3; 1500 kg; 213 km/h; 8.3 s;5,8;4,1;4,7;110; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;1.4 TFSI 140 S tronic 7 Ambition ;3p.;7;30 070 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte séquentielle;Manuelle;7 vitesses; 10.7; 225/45 R17 91YComparer les pneus; 225/45 R17 91YTarif de pneu; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1205;1765; 365 dm3 / 0 dm3; 1500 kg; 213 km/h; 8.3 s;5,8;4,1;4,7;110; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3;1.4 TFSI 140 S tronic 7 Ambiente ;3p.;7;30 070 €;Essence;4 cylindres en Ligne;16S; 1395 cm3; 7 cv;140;103; 250 Nm à 1500 tr/min; Traction avant;Boîte séquentielle;Manuelle;7 vitesses; 10.7; 205/55 R16 91Wacheter des pneus; 205/55 R16 91WCommander ces pneus; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1205;1765; 365 dm3 / 0 dm3; 1500 kg; 213 km/h; 8.3 s;5,8;4,1;4,7;110; 3; 5; Euro 6; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;1.2 TFSI 105 S tronic 7 Business Line ;5p.;5;28 470 €;Essence;4 cylindres en Ligne;16S; 1197 cm3; 5 cv;105;77; 175 Nm à 1400 tr/min; Traction avant;Boîte séquentielle;Manuelle;7 vitesses; 10.7; 205/55 R16 91WTarif de pneu; 205/55 R16 91WTarifs de Fastgom; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1200;1760; 365 dm3 / 0 dm3; 1300 kg; 193 km/h; 10.5 s;6;4,4;5;115; 5; 5; Euro 5; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
Audi;A3 Sportback;1.2 TFSI 105 Business Line ;5p.;5;26 400 €;Essence;4 cylindres en Ligne;16S; 1197 cm3; 5 cv;105;77; 175 Nm à 1400 tr/min; Traction avant;Boîte manuelle;Manuelle;6 vitesses; 10.7; 205/55 R16 91WPneu pas cher; 205/55 R16 91WCommander ces pneus; 4,24  ; 1,78  ; 1,42 ; 2.6; 50;1180;1740; 365 dm3 / 0 dm3; 1300 kg; 193 km/h; 10.5 s;5,9;4,4;4,9;114; 5; 5; Euro 5; 0 mois 0 km;VP;Oui;Oui;Oui;Oui;Oui;Non;
